,TimeStamp,Blink_Flag_EAR,Cumulative_NumBlinks,Left_EAR,Right_EAR,EAR_Avg
21,1970-01-01 00:00:00.499800000,0,0,0.32019315936789416,0.33881441061159306,0.32950378498974364
22,1970-01-01 00:00:00.519800000,0,0,0.33347447556047644,0.320222078625785,0.3268482770931307
23,1970-01-01 00:00:00.539800000,0,0,0.35271876855047934,0.35386371536865624,0.3532912419595678
24,1970-01-01 00:00:00.599600000,0,0,0.3743940974039791,0.3585354742723527,0.3664647858381659
25,1970-01-01 00:00:00.619600000,0,0,0.35409316072174174,0.32019315936789416,0.3371431600448179
26,1970-01-01 00:00:00.639600000,0,0,0.31142054945152486,0.33476703170599303,0.323093790578759
27,1970-01-01 00:00:00.659600000,0,0,0.3399142230286539,0.3596352866894135,0.3497747548590337
28,1970-01-01 00:00:00.679600000,0,0,0.3128430032178382,0.3189568738418546,0.31589993852984644
29,1970-01-01 00:00:00.699600000,0,0,0.3412625592344917,0.3399142230286539,0.3405883911315728
30,1970-01-01 00:00:00.759600000,0,0,0.320222078625785,0.31898088913156,0.3196014838786725
31,1970-01-01 00:00:00.779600000,0,0,0.32146326812000997,0.3399142230286539,0.3306887455743319
32,1970-01-01 00:00:00.799600000,0,0,0.33347447556047644,0.3091734712004211,0.32132397338044877
33,1970-01-01 00:00:00.819600000,0,0,0.28880560864850036,0.3004614131744302,0.2946335109114653
34,1970-01-01 00:00:00.839600000,0,0,0.31898088913156,0.32019315936789416,0.31958702424972707
35,1970-01-01 00:00:00.899400000,0,0,0.3115559826701162,0.3002857730550625,0.30592087786258937
36,1970-01-01 00:00:00.919400000,0,0,0.2978630515460766,0.30170260266865523,0.2997828271073659
37,1970-01-01 00:00:00.939400000,0,0,0.29904458356083746,0.320222078625785,0.30963333109331126
38,1970-01-01 00:00:00.959400000,0,0,0.31271310559704146,0.29909933707211617,0.3059062213345788
39,1970-01-01 00:00:00.979400000,0,0,0.2921346446227208,0.2978630515460766,0.2949988480843987
40,1970-01-01 00:00:00.999400000,0,0,0.31898088913156,0.3091734712004211,0.3140771801659905
41,1970-01-01 00:00:01.019400000,0,0,0.33347447556047644,0.32019315936789416,0.3268338174641853
42,1970-01-01 00:00:01.039400000,0,0,0.3321819194149599,0.34015838419650746,0.3361701518057337
43,1970-01-01 00:00:01.059400000,0,0,0.3321819194149599,0.3189568738418546,0.3255693966284072
44,1970-01-01 00:00:01.079400000,0,0,0.31142054945152486,0.3128430032178382,0.31213177633468153
45,1970-01-01 00:00:01.099400000,0,0,0.3321819194149599,0.32019315936789416,0.32618753939142703
46,1970-01-01 00:00:01.219200000,0,0,0.2921346446227208,0.2906591794880899,0.29139691205540535
47,1970-01-01 00:00:01.239200000,0,0,0.2923526731023431,0.3109879245816556,0.30167029884199936
48,1970-01-01 00:00:01.299200000,0,0,0.29904458356083746,0.320222078625785,0.30963333109331126
49,1970-01-01 00:00:01.319200000,0,0,0.31898088913156,0.33867793750261427,0.32882941331708715
50,1970-01-01 00:00:01.339200000,0,0,0.3024246681672971,0.3128430032178382,0.30763383569256764
51,1970-01-01 00:00:01.359200000,0,0,0.3047428015963957,0.3262219966972523,0.315482399146824
52,1970-01-01 00:00:01.379200000,0,0,0.27137327465928585,0.27309153816991716,0.2722324064146015
53,1970-01-01 00:00:01.479200000,0,0,0.2921346446227208,0.3048553804248462,0.2984950125237835
54,1970-01-01 00:00:01.499200000,0,0,0.2921346446227208,0.2923526731023431,0.29224365886253195
55,1970-01-01 00:00:01.519200000,0,0,0.27137327465928585,0.3004614131744302,0.285917343916858
56,1970-01-01 00:00:01.539200000,0,0,0.29904458356083746,0.3333333333333333,0.3161889584470854
57,1970-01-01 00:00:01.559000000,0,0,0.2914138129852693,0.2794167464636017,0.2854152797244355
58,1970-01-01 00:00:01.599000000,0,0,0.3141885707316724,0.3321819194149599,0.32318524507331614
59,1970-01-01 00:00:01.619000000,0,0,0.28194193721730043,0.2978630515460766,0.2899024943816885
60,1970-01-01 00:00:01.639000000,0,0,0.29904458356083746,0.29927428323334015,0.29915943339708884
61,1970-01-01 00:00:01.659000000,0,0,0.2928931088450006,0.2908835269052481,0.29188831787512437
62,1970-01-01 00:00:01.679000000,0,0,0.2591719724193925,0.29361010975735174,0.2763910410883721
63,1970-01-01 00:00:01.739000000,0,0,0.279108277990115,0.2794167464636017,0.2792625122268584
64,1970-01-01 00:00:01.759000000,0,0,0.2906591794880899,0.3141885707316724,0.3024238751098811
65,1970-01-01 00:00:01.779000000,0,0,0.3004614131744302,0.3141885707316724,0.3073249919530513
66,1970-01-01 00:00:01.799000000,0,0,0.2978630515460766,0.320222078625785,0.3090425650859308
67,1970-01-01 00:00:01.819000000,0,0,0.33304435769745067,0.320222078625785,0.32663321816161783
68,1970-01-01 00:00:01.839000000,0,0,0.2978630515460766,0.3412625592344917,0.31956280539028414
69,1970-01-01 00:00:01.878800000,0,0,0.31898088913156,0.32019315936789416,0.31958702424972707
70,1970-01-01 00:00:01.899000000,0,0,0.2716160730352862,0.279108277990115,0.2753621755127006
71,1970-01-01 00:00:01.918800000,0,0,0.2716160730352862,0.279108277990115,0.2753621755127006
72,1970-01-01 00:00:01.938800000,0,0,0.25979224926766525,0.2591719724193925,0.2594821108435289
73,1970-01-01 00:00:01.958800000,0,0,0.2921346446227208,0.2908835269052481,0.2915090857639845
74,1970-01-01 00:00:02.018800000,0,0,0.28052510760370775,0.28082797815086524,0.2806765428772865
75,1970-01-01 00:00:02.038800000,0,0,0.26082195151322396,0.24806946917841693,0.2544457103458204
76,1970-01-01 00:00:02.058800000,0,0,0.26058880203298523,0.27309153816991716,0.2668401701014512
77,1970-01-01 00:00:02.078800000,0,0,0.2719219758869585,0.25257296658248257,0.26224747123472053
78,1970-01-01 00:00:02.098800000,0,0,0.2606233456578416,0.2491364395612199,0.25487989260953076
79,1970-01-01 00:00:02.158800000,0,0,0.2906591794880899,0.26120266968241673,0.2759309245852533
80,1970-01-01 00:00:02.178800000,0,0,0.2716160730352862,0.2497803739249954,0.2606982234801408
81,1970-01-01 00:00:02.198800000,0,0,0.2914138129852693,0.2698978095246549,0.2806558112549621
82,1970-01-01 00:00:02.218800000,0,0,0.27232126523821526,0.23993390122541475,0.256127583231815
83,1970-01-01 00:00:02.238600000,0,0,0.27137327465928585,0.27309153816991716,0.2722324064146015
84,1970-01-01 00:00:02.298600000,0,0,0.26058880203298523,0.2597914379951532,0.2601901200140692
85,1970-01-01 00:00:02.318600000,0,0,0.31271310559704146,0.2923526731023431,0.30253288934969225
86,1970-01-01 00:00:02.338600000,0,0,0.279108277990115,0.27207783648890993,0.27559305723951244
87,1970-01-01 00:00:02.358600000,0,0,0.2914138129852693,0.28082797815086524,0.2861208955680673
88,1970-01-01 00:00:02.378600000,0,0,0.27232126523821526,0.29361010975735174,0.2829656874977835
89,1970-01-01 00:00:02.398600000,0,0,0.25979224926766525,0.25257296658248257,0.2561826079250739
90,1970-01-01 00:00:02.458600000,0,0,0.2614279934139747,0.26224651418225464,0.2618372537981147
91,1970-01-01 00:00:02.478600000,0,0,0.27232126523821526,0.268741924943285,0.27053159509075014
92,1970-01-01 00:00:02.498600000,0,0,0.28052510760370775,0.29361010975735174,0.2870676086805297
93,1970-01-01 00:00:02.518600000,0,0,0.28194193721730043,0.29909933707211617,0.2905206371447083
94,1970-01-01 00:00:02.538600000,0,0,0.279108277990115,0.2597914379951532,0.2694498579926341
95,1970-01-01 00:00:02.558600000,0,0,0.28052510760370775,0.28194193721730043,0.2812335224105041
96,1970-01-01 00:00:02.598400000,0,0,0.2921346446227208,0.28052510760370775,0.28632987611321425
97,1970-01-01 00:00:02.618400000,0,0,0.2591719724193925,0.29909933707211617,0.2791356547457543
98,1970-01-01 00:00:02.638400000,0,0,0.3141885707316724,0.2591719724193925,0.28668027157553244
99,1970-01-01 00:00:02.658400000,0,0,0.3002857730550625,0.29904458356083746,0.29966517830795
100,1970-01-01 00:00:02.738400000,0,0,0.27309153816991716,0.2522131835419445,0.2626523608559308
101,1970-01-01 00:00:02.778400000,0,0,0.28194193721730043,0.2622387811268167,0.2720903591720586
102,1970-01-01 00:00:02.798400000,0,0,0.2716160730352862,0.2622387811268167,0.26692742708105144
103,1970-01-01 00:00:02.818400000,0,0,0.27059854062917865,0.2719219758869585,0.27126025825806854
104,1970-01-01 00:00:02.838400000,0,0,0.2906591794880899,0.2794167464636017,0.2850379629758458
105,1970-01-01 00:00:02.898200000,0,0,0.279108277990115,0.2792903867389728,0.27919933236454386
106,1970-01-01 00:00:02.918200000,0,0,0.2497803739249954,0.24157736121396825,0.24567886756948182
107,1970-01-01 00:00:02.938200000,0,0,0.279108277990115,0.3005105687593797,0.28980942337474735
108,1970-01-01 00:00:02.998200000,0,0,0.2622387811268167,0.2891073238637295,0.2756730524952731
109,1970-01-01 00:00:03.018200000,0,0,0.27232126523821526,0.2512910115930429,0.26180613841562905
110,1970-01-01 00:00:03.038200000,0,0,0.28052510760370775,0.3064810529839492,0.29350308029382843
111,1970-01-01 00:00:03.058200000,0,0,0.2811964889571059,0.2794167464636017,0.2803066177103538
112,1970-01-01 00:00:03.078200000,0,0,0.2811964889571059,0.2794167464636017,0.2803066177103538
113,1970-01-01 00:00:03.098200000,0,0,0.3002857730550625,0.28082797815086524,0.29055687560296384
114,1970-01-01 00:00:03.158200000,0,0,0.2622387811268167,0.29061909685954823,0.27642893899318244
115,1970-01-01 00:00:03.198200000,0,0,0.2716160730352862,0.2792903867389728,0.2754532298871295
116,1970-01-01 00:00:03.218200000,0,0,0.27232126523821526,0.28082797815086524,0.2765746216945403
117,1970-01-01 00:00:03.238000000,0,0,0.3011805081315417,0.2701716134791496,0.28567606080534563
118,1970-01-01 00:00:03.258000000,0,0,0.27207783648890993,0.2719219758869585,0.27199990618793424
119,1970-01-01 00:00:03.298000000,0,0,0.2906591794880899,0.28082797815086524,0.28574357881947754
120,1970-01-01 00:00:03.318000000,0,0,0.2515059928821246,0.25955920969386326,0.25553260128799393
121,1970-01-01 00:00:03.338000000,0,0,0.27059854062917865,0.29361010975735174,0.2821043251932652
122,1970-01-01 00:00:03.358000000,0,0,0.2508547030718512,0.23923566684866998,0.2450451849602606
123,1970-01-01 00:00:03.418000000,0,0,0.27232126523821526,0.25955920969386326,0.26594023746603923
124,1970-01-01 00:00:03.438000000,0,0,0.279108277990115,0.28774964310680695,0.283428960548461
125,1970-01-01 00:00:03.478000000,0,0,0.30170260266865523,0.2974617061814442,0.2995821544250497
126,1970-01-01 00:00:03.498000000,0,0,0.2612124697826701,0.2512910115930429,0.2562517406878565
127,1970-01-01 00:00:03.518000000,0,0,0.2921346446227208,0.2908835269052481,0.2915090857639845
128,1970-01-01 00:00:03.538000000,0,0,0.2624208329529608,0.26120266968241673,0.26181175131768875
129,1970-01-01 00:00:03.558000000,0,0,0.29904458356083746,0.2792903867389728,0.2891674851499051
130,1970-01-01 00:00:03.578000000,0,0,0.24146215808563387,0.24088564594250145,0.24117390201406766
131,1970-01-01 00:00:03.597800000,0,0,0.24253562503633294,0.23923566684866998,0.24088564594250145
132,1970-01-01 00:00:03.617800000,0,0,0.2300894966542111,0.25062628446376567,0.24035789055898837
133,1970-01-01 00:00:03.637800000,0,0,0.28261670947211076,0.26058880203298523,0.271602755752548
134,1970-01-01 00:00:03.657800000,0,0,0.24088564594250145,0.21982421091879367,0.23035492843064756
135,1970-01-01 00:00:03.677800000,0,0,0.24088564594250145,0.23993390122541475,0.2404097735839581
136,1970-01-01 00:00:03.697800000,0,0,0.27021107114038,0.23993390122541475,0.25507248618289735
137,1970-01-01 00:00:03.717800000,0,0,0.279108277990115,0.2192993612779475,0.24920381963403127
138,1970-01-01 00:00:03.737800000,0,0,0.28194193721730043,0.26120266968241673,0.2715723034498586
139,1970-01-01 00:00:03.757800000,0,0,0.23923566684866998,0.23167639573238993,0.23545603129052994
140,1970-01-01 00:00:03.777800000,0,0,0.24311608607803833,0.23980823009322946,0.2414621580856339
141,1970-01-01 00:00:03.797800000,0,0,0.23923566684866998,0.19936305570722498,0.21929936127794747
142,1970-01-01 00:00:03.817800000,0,0,0.23236081789035035,0.23923566684866998,0.23579824236951016
143,1970-01-01 00:00:03.837800000,0,0,0.23980823009322946,0.2508547030718512,0.24533146658254035
144,1970-01-01 00:00:03.857800000,0,0,0.24,0.1959712395623353,0.21798561978116765
145,1970-01-01 00:00:03.877800000,0,0,0.19984019174435788,0.20181899960263938,0.20082959567349862
146,1970-01-01 00:00:03.897600000,0,0,0.2,0.20133713898767505,0.20066856949383755
147,1970-01-01 00:00:03.917800000,0,0,0.18,0.18140083341695254,0.18070041670847625
148,1970-01-01 00:00:03.937600000,0,0,0.15373248840481757,0.17446573499411738,0.16409911169946748
149,1970-01-01 00:00:03.957600000,0,0,0.20761369963434992,0.1794267501365025,0.1935202248854262
150,1970-01-01 00:00:03.977600000,1,1,0.20181899960263938,0.23167639573238993,0.21674769766751467
151,1970-01-01 00:00:03.997600000,0,1,0.23980823009322946,0.23326329481056882,0.23653576245189914
152,1970-01-01 00:00:04.017600000,0,1,0.2508547030718512,0.2192993612779475,0.23507703217489934
153,1970-01-01 00:00:04.037600000,0,1,0.23059873260722635,0.1917412472118426,0.21116998990953448
154,1970-01-01 00:00:04.057600000,0,1,0.23923566684866998,0.2200763644556763,0.22965601565217314
155,1970-01-01 00:00:04.077600000,0,1,0.2591719724193925,0.21440088351466477,0.23678642796702865
156,1970-01-01 00:00:04.097600000,0,1,0.2515059928821246,0.23082931283859864,0.24116765286036163
157,1970-01-01 00:00:04.117600000,0,1,0.279776268442101,0.2701716134791496,0.27497394096062533
158,1970-01-01 00:00:04.137600000,0,1,0.2321891438234044,0.22127344455839754,0.22673129419090096
159,1970-01-01 00:00:04.157600000,0,1,0.23059873260722635,0.2220699630592816,0.22633434783325396
160,1970-01-01 00:00:04.177600000,0,1,0.22147813891119808,0.24253562503633294,0.2320068819737655
161,1970-01-01 00:00:04.197600000,0,1,0.22147813891119808,0.23167639573238993,0.226577267321794
162,1970-01-01 00:00:04.217600000,0,1,0.21982421091879367,0.19216561050602196,0.20599491071240783
163,1970-01-01 00:00:04.237600000,0,1,0.2321891438234044,0.2321891438234044,0.2321891438234044
164,1970-01-01 00:00:04.257400000,0,1,0.24146215808563387,0.23377955503958245,0.23762085656260817
165,1970-01-01 00:00:04.277399999,0,1,0.24088564594250145,0.21281398443648591,0.22684981518949368
166,1970-01-01 00:00:04.297400000,0,1,0.23980823009322946,0.21982421091879367,0.22981622050601158
167,1970-01-01 00:00:04.317400000,0,1,0.19936305570722498,0.19216561050602196,0.19576433310662347
168,1970-01-01 00:00:04.337400000,0,1,0.21297258277280218,0.21091537193302687,0.21194397735291454
169,1970-01-01 00:00:04.357400000,0,1,0.23069072052603395,0.20833333333333334,0.21951202692968363
170,1970-01-01 00:00:04.377400000,0,1,0.21982421091879367,0.22161505654593533,0.2207196337323645
171,1970-01-01 00:00:04.397400000,0,1,0.21328498608478083,0.19363985971530165,0.20346242290004124
172,1970-01-01 00:00:04.417400000,0,1,0.2,0.19363985971530165,0.19681992985765084
173,1970-01-01 00:00:04.437400000,0,1,0.24165525060596438,0.1917412472118426,0.2166982489089035
174,1970-01-01 00:00:04.457400000,0,1,0.23059873260722635,0.25986337406568816,0.24523105333645726
175,1970-01-01 00:00:04.477400000,0,1,0.21982421091879367,0.1959712395623353,0.2078977252405645
176,1970-01-01 00:00:04.497400000,0,1,0.25,0.24189096217719422,0.2459454810885971
177,1970-01-01 00:00:04.517400000,0,1,0.19984019174435788,0.1959712395623353,0.19790571565334658
178,1970-01-01 00:00:04.537400000,0,1,0.1483980338670346,0.13688159412456974,0.14263981399580217
179,1970-01-01 00:00:04.557400000,0,1,0.08465366368656922,0.1079669127533634,0.09631028821996632
180,1970-01-01 00:00:04.577400000,0,1,0.0701977219206324,0.062232076490380574,0.06621489920550648
181,1970-01-01 00:00:04.597200000,0,1,0.046427183891790284,0.057692307692307696,0.052059745792048986
182,1970-01-01 00:00:04.617200000,0,1,0.0543526425198644,0.037037037037037035,0.04569483977845072
183,1970-01-01 00:00:04.637200000,0,1,0.037011660509880265,0.05555555555555555,0.04628360803271791
184,1970-01-01 00:00:04.657200000,0,1,0.037011660509880265,0.05555555555555555,0.04628360803271791
185,1970-01-01 00:00:04.677200000,0,1,0.11529936630361318,0.1232455532033676,0.11927245975349038
186,1970-01-01 00:00:04.697200000,0,1,0.14,0.14234827940387476,0.14117413970193737
187,1970-01-01 00:00:04.717200000,0,1,0.16,0.15609815517517195,0.15804907758758596
188,1970-01-01 00:00:04.737200000,0,1,0.1598721533954863,0.15373248840481757,0.15680232090015195
189,1970-01-01 00:00:04.757200000,0,1,0.16,0.17485186398357644,0.16742593199178823
190,1970-01-01 00:00:04.777200000,1,2,0.21039623986651634,0.19936305570722498,0.20487964778687068
191,1970-01-01 00:00:04.797200000,0,2,0.22198039027185568,0.20181899960263938,0.21189969493724753
192,1970-01-01 00:00:04.817200000,0,2,0.24088564594250145,0.23059873260722635,0.2357421892748639
193,1970-01-01 00:00:04.837200000,0,2,0.21297258277280218,0.21982421091879367,0.21639839684579792
194,1970-01-01 00:00:04.857200000,0,2,0.2321891438234044,0.2125022710112057,0.22234570741730503
195,1970-01-01 00:00:04.877200000,0,2,0.24165525060596438,0.2192993612779475,0.23047730594195592
196,1970-01-01 00:00:04.897200000,0,2,0.24146215808563387,0.26058880203298523,0.2510254800593096
197,1970-01-01 00:00:04.917000000,0,2,0.23980823009322946,0.23923566684866998,0.2395219484709497
198,1970-01-01 00:00:04.937200000,0,2,0.24146215808563387,0.22292342365222906,0.23219279086893146
199,1970-01-01 00:00:04.957000000,0,2,0.23069072052603395,0.23167639573238993,0.23118355812921193
200,1970-01-01 00:00:04.977000000,0,2,0.24088564594250145,0.20181899960263938,0.22135232277257041
201,1970-01-01 00:00:04.997000000,0,2,0.24146215808563387,0.19984019174435788,0.22065117491499586
202,1970-01-01 00:00:05.017000000,0,2,0.24146215808563387,0.23377955503958245,0.23762085656260817
203,1970-01-01 00:00:05.037000000,0,2,0.2491364395612199,0.21982421091879367,0.23448032524000678
204,1970-01-01 00:00:05.057000000,0,2,0.23214911386371542,0.2192993612779475,0.22572423757083146
205,1970-01-01 00:00:05.077000000,0,2,0.2614461772600697,0.23993390122541475,0.25069003924274225
206,1970-01-01 00:00:05.097000000,0,2,0.24926362137539537,0.2300894966542111,0.23967655901480323
207,1970-01-01 00:00:05.117000000,0,2,0.24088564594250145,0.23923566684866998,0.24006065639558571
208,1970-01-01 00:00:05.137000000,0,2,0.2515059928821246,0.22127344455839754,0.23638971872026107
209,1970-01-01 00:00:05.157000000,0,2,0.21982421091879367,0.23993390122541475,0.2298790560721042
210,1970-01-01 00:00:05.177000000,0,2,0.24146215808563387,0.25955920969386326,0.25051068388974856
211,1970-01-01 00:00:05.197000000,0,2,0.27059854062917865,0.24253562503633294,0.2565670828327558
212,1970-01-01 00:00:05.217000000,0,2,0.2811964889571059,0.3005105687593797,0.2908535288582428
213,1970-01-01 00:00:05.237000000,0,2,0.2622387811268167,0.23241040970693627,0.24732459541687649
214,1970-01-01 00:00:05.256800000,0,2,0.2811964889571059,0.2581479780065997,0.2696722334818528
215,1970-01-01 00:00:05.276800000,0,2,0.2928931088450006,0.2908835269052481,0.29188831787512437
216,1970-01-01 00:00:05.296800000,0,2,0.25322871749116127,0.28052510760370775,0.2668769125474345
217,1970-01-01 00:00:05.316800000,0,2,0.27380056109794654,0.2906591794880899,0.2822298702930182
218,1970-01-01 00:00:05.336800000,0,2,0.29361010975735174,0.26058880203298523,0.2770994558951685
219,1970-01-01 00:00:05.356800000,0,2,0.3135249973284712,0.29904458356083746,0.30628479044465434
220,1970-01-01 00:00:05.376800000,0,2,0.3141885707316724,0.31142054945152486,0.3128045600915986
221,1970-01-01 00:00:05.396800000,0,2,0.28194193721730043,0.2936699991442378,0.2878059681807691
222,1970-01-01 00:00:05.416800000,0,2,0.24088564594250145,0.2614461772600697,0.25116591160128554
223,1970-01-01 00:00:05.436800000,0,2,0.28194193721730043,0.28082797815086524,0.28138495768408284
224,1970-01-01 00:00:05.456800000,0,2,0.279776268442101,0.2978630515460766,0.2888196599940888
225,1970-01-01 00:00:05.476800000,0,2,0.279776268442101,0.28194193721730043,0.2808591028297007
226,1970-01-01 00:00:05.496800000,0,2,0.27232126523821526,0.24157736121396825,0.25694931322609177
227,1970-01-01 00:00:05.516800000,0,2,0.22127344455839754,0.24088564594250145,0.2310795452504495
228,1970-01-01 00:00:05.536800000,0,2,0.279108277990115,0.2300894966542111,0.25459888732216307
229,1970-01-01 00:00:05.556800000,0,2,0.24146215808563387,0.23923566684866998,0.24034891246715193
230,1970-01-01 00:00:05.576800000,0,2,0.24065249646226272,0.22094934037177894,0.23080091841702083
231,1970-01-01 00:00:05.596800000,0,2,0.28052510760370775,0.2688139327222271,0.2746695201629674
232,1970-01-01 00:00:05.616600000,0,2,0.23923566684866998,0.23082931283859864,0.2350324898436343
233,1970-01-01 00:00:05.636600000,0,2,0.279776268442101,0.2522131835419445,0.2659947259920228
234,1970-01-01 00:00:05.656600000,0,2,0.28052510760370775,0.23059873260722635,0.2555619201054671
235,1970-01-01 00:00:05.676600000,0,2,0.23923566684866998,0.23059873260722635,0.23491719972794817
236,1970-01-01 00:00:05.696600000,0,2,0.26058880203298523,0.279108277990115,0.2698485400115501
237,1970-01-01 00:00:05.716600000,0,2,0.2711630722733202,0.24008297792476327,0.2556230250990417
238,1970-01-01 00:00:05.736600000,0,2,0.2508547030718512,0.23829044123686127,0.24457257215435624
239,1970-01-01 00:00:05.756600000,0,2,0.26082195151322396,0.22161505654593533,0.24121850402957964
240,1970-01-01 00:00:05.776600000,0,2,0.25979224926766525,0.2684377460965796,0.26411499768212243
241,1970-01-01 00:00:05.796600000,0,2,0.2876118708177639,0.2589815819944927,0.27329672640612834
242,1970-01-01 00:00:05.816600000,0,2,0.28052510760370775,0.2688139327222271,0.2746695201629674
243,1970-01-01 00:00:05.836600000,0,2,0.279108277990115,0.2688139327222271,0.273961105356171
244,1970-01-01 00:00:05.856600000,0,2,0.28052510760370775,0.2589815819944927,0.26975334479910024
245,1970-01-01 00:00:05.876600000,0,2,0.279108277990115,0.2300894966542111,0.25459888732216307
246,1970-01-01 00:00:05.896600000,0,2,0.25955920969386326,0.2585508993035912,0.25905505449872723
247,1970-01-01 00:00:05.916400000,0,2,0.2921346446227208,0.279108277990115,0.2856214613064179
248,1970-01-01 00:00:05.936600000,0,2,0.27039753365387637,0.23923566684866998,0.2548166002512732
249,1970-01-01 00:00:05.956400000,0,2,0.28052510760370775,0.23241040970693627,0.256467758655322
250,1970-01-01 00:00:05.976400000,0,2,0.28194193721730043,0.2701716134791496,0.27605677534822504
251,1970-01-01 00:00:05.996400000,0,2,0.26058880203298523,0.23993390122541475,0.2502613516292
252,1970-01-01 00:00:06.016400000,0,2,0.24088564594250145,0.2203991880992132,0.2306424170208573
253,1970-01-01 00:00:06.036400000,0,2,0.24146215808563387,0.2591719724193925,0.2503170652525132
254,1970-01-01 00:00:06.056400000,0,2,0.2928931088450006,0.23993390122541475,0.26641350503520767
255,1970-01-01 00:00:06.076400000,0,2,0.2508547030718512,0.19936305570722498,0.2251088793895381
256,1970-01-01 00:00:06.096400000,0,2,0.31898088913156,0.28194193721730043,0.3004614131744302
257,1970-01-01 00:00:06.116400000,0,2,0.2102138417049081,0.20966948038964908,0.20994166104727857
258,1970-01-01 00:00:06.136400000,0,2,0.2491364395612199,0.1894081711089433,0.2192723053350816
259,1970-01-01 00:00:06.156400000,0,2,0.23102911406099877,0.23923566684866998,0.23513239045483436
260,1970-01-01 00:00:06.176400000,0,2,0.2508547030718512,0.2591719724193925,0.25501333774562185
261,1970-01-01 00:00:06.196400000,0,2,0.30100444765229223,0.3005105687593797,0.30075750820583597
262,1970-01-01 00:00:06.216400000,0,2,0.2928931088450006,0.2688139327222271,0.2808535207836138
263,1970-01-01 00:00:06.236400000,0,2,0.2908835269052481,0.28082797815086524,0.2858557525280567
264,1970-01-01 00:00:06.256400000,0,2,0.3141885707316724,0.3115559826701162,0.3128722767008943
265,1970-01-01 00:00:06.276200000,0,2,0.24146215808563387,0.25836902600267736,0.24991559204415562
266,1970-01-01 00:00:06.296200000,0,2,0.24146215808563387,0.2622387811268167,0.25185046960622526
267,1970-01-01 00:00:06.316200000,0,2,0.24253562503633294,0.23923566684866998,0.24088564594250145
268,1970-01-01 00:00:06.336200000,0,2,0.279108277990115,0.2499333308361204,0.2645208044131177
269,1970-01-01 00:00:06.356200000,0,2,0.26058880203298523,0.2622387811268167,0.26141379157990097
270,1970-01-01 00:00:06.376200000,0,2,0.279108277990115,0.2978630515460766,0.2884856647680958
271,1970-01-01 00:00:06.396200000,0,2,0.24088564594250145,0.24157736121396825,0.24123150357823486
272,1970-01-01 00:00:06.416200000,0,2,0.2515059928821246,0.2622387811268167,0.2568723870044707
273,1970-01-01 00:00:06.436200000,0,2,0.2622387811268167,0.24253562503633294,0.2523872030815748
274,1970-01-01 00:00:06.456200000,0,2,0.3141885707316724,0.28052510760370775,0.29735683916769007
275,1970-01-01 00:00:06.476200000,0,2,0.25979224926766525,0.27692042664329425,0.26835633795547975
276,1970-01-01 00:00:06.496200000,0,2,0.24146215808563387,0.2514912786715739,0.24647671837860388
277,1970-01-01 00:00:06.516200000,0,2,0.2914138129852693,0.26120266968241673,0.276308241333843
278,1970-01-01 00:00:06.536200000,0,2,0.2943724047047319,0.30170260266865523,0.2980375036866936
